"id_distrito","departamento","distrito","sexo","edad","condicion_actividad_economica","poblacion"
"1722","General López","Wheelwright","Mujeres","de 45 a 49 años","Económicamente activa - Ocupada",119
"1722","General López","Wheelwright","Mujeres","de 50 a 54 años","Económicamente activa - Ocupada",127
"1722","General López","Wheelwright","Mujeres","de 55 a 59 años","Económicamente activa - Ocupada",134
"1722","General López","Wheelwright","Mujeres","de 60 a 64 años","Económicamente activa - Ocupada",58
"1722","General López","Wheelwright","Mujeres","de 65 a 69 años","Económicamente activa - Ocupada",45
"1722","General López","Wheelwright","Mujeres","de 70 a 74 años","Económicamente activa - Ocupada",25
"1722","General López","Wheelwright","Mujeres","de 75 a 79 años","Económicamente activa - Ocupada",17
"1722","General López","Wheelwright","Mujeres","de 80 y más años","Económicamente activa - Ocupada",9
"0328","General Obligado","Nicanor Molinas","Varones","de 14 años","Económicamente activa - Ocupada",1
"0328","General Obligado","Nicanor Molinas","Varones","de 15 a 19 años","Económicamente activa - Ocupada",14
"0328","General Obligado","Nicanor Molinas","Varones","de 20 a 24 años","Económicamente activa - Ocupada",24
"0328","General Obligado","Nicanor Molinas","Varones","de 25 a 29 años","Económicamente activa - Ocupada",16
"0328","General Obligado","Nicanor Molinas","Varones","de 30 a 34 años","Económicamente activa - Ocupada",17
"0328","General Obligado","Nicanor Molinas","Varones","de 35 a 39 años","Económicamente activa - Ocupada",16
"0328","General Obligado","Nicanor Molinas","Varones","de 40 a 44 años","Económicamente activa - Ocupada",21
"0328","General Obligado","Nicanor Molinas","Varones","de 45 a 49 años","Económicamente activa - Ocupada",29
"0328","General Obligado","Nicanor Molinas","Varones","de 50 a 54 años","Económicamente activa - Ocupada",23
"0328","General Obligado","Nicanor Molinas","Varones","de 55 a 59 años","Económicamente activa - Ocupada",19
"0328","General Obligado","Nicanor Molinas","Varones","de 60 a 64 años","Económicamente activa - Ocupada",14
"0328","General Obligado","Nicanor Molinas","Varones","de 65 a 69 años","Económicamente activa - Ocupada",7
"0328","General Obligado","Nicanor Molinas","Varones","de 70 a 74 años","Económicamente activa - Ocupada",6
"0328","General Obligado","Nicanor Molinas","Varones","de 75 a 79 años","Económicamente activa - Ocupada",5
"0328","General Obligado","Nicanor Molinas","Varones","de 80 y más años","Económicamente activa - Ocupada",2
"0328","General Obligado","Nicanor Molinas","Mujeres","de 14 años","Económicamente activa - Ocupada",1
"0328","General Obligado","Nicanor Molinas","Mujeres","de 15 a 19 años","Económicamente activa - Ocupada",8
"0328","General Obligado","Nicanor Molinas","Mujeres","de 20 a 24 años","Económicamente activa - Ocupada",10
"0328","General Obligado","Nicanor Molinas","Mujeres","de 25 a 29 años","Económicamente activa - Ocupada",11
"0328","General Obligado","Nicanor Molinas","Mujeres","de 30 a 34 años","Económicamente activa - Ocupada",13
"0328","General Obligado","Nicanor Molinas","Mujeres","de 35 a 39 años","Económicamente activa - Ocupada",6
"0328","General Obligado","Nicanor Molinas","Mujeres","de 40 a 44 años","Económicamente activa - Ocupada",5
"0328","General Obligado","Nicanor Molinas","Mujeres","de 45 a 49 años","Económicamente activa - Ocupada",14
"0328","General Obligado","Nicanor Molinas","Mujeres","de 50 a 54 años","Económicamente activa - Ocupada",7
"0328","General Obligado","Nicanor Molinas","Mujeres","de 55 a 59 años","Económicamente activa - Ocupada",9
"0328","General Obligado","Nicanor Molinas","Mujeres","de 60 a 64 años","Económicamente activa - Ocupada",3
"0328","General Obligado","Nicanor Molinas","Mujeres","de 65 a 69 años","Económicamente activa - Ocupada",5
"0328","General Obligado","Nicanor Molinas","Mujeres","de 70 a 74 años","Económicamente activa - Ocupada",1
"0328","General Obligado","Nicanor Molinas","Mujeres","de 75 a 79 años","Económicamente activa - Ocupada",
"0328","General Obligado","Nicanor Molinas","Mujeres","de 80 y más años","Económicamente activa - Ocupada",2
"0327","General Obligado","Guadalupe Norte","Varones","de 14 años","Económicamente activa - Ocupada",
"0327","General Obligado","Guadalupe Norte","Varones","de 15 a 19 años","Económicamente activa - Ocupada",22
"0327","General Obligado","Guadalupe Norte","Varones","de 20 a 24 años","Económicamente activa - Ocupada",42
"0327","General Obligado","Guadalupe Norte","Varones","de 25 a 29 años","Económicamente activa - Ocupada",45
"0327","General Obligado","Guadalupe Norte","Varones","de 30 a 34 años","Económicamente activa - Ocupada",29
"0327","General Obligado","Guadalupe Norte","Varones","de 35 a 39 años","Económicamente activa - Ocupada",40
"0327","General Obligado","Guadalupe Norte","Varones","de 40 a 44 años","Económicamente activa - Ocupada",34
"0327","General Obligado","Guadalupe Norte","Varones","de 45 a 49 años","Económicamente activa - Ocupada",37
"0327","General Obligado","Guadalupe Norte","Varones","de 50 a 54 años","Económicamente activa - Ocupada",29
"0327","General Obligado","Guadalupe Norte","Varones","de 55 a 59 años","Económicamente activa - Ocupada",21
"0327","General Obligado","Guadalupe Norte","Varones","de 60 a 64 años","Económicamente activa - Ocupada",21
"0327","General Obligado","Guadalupe Norte","Varones","de 65 a 69 años","Económicamente activa - Ocupada",11
"0327","General Obligado","Guadalupe Norte","Varones","de 70 a 74 años","Económicamente activa - Ocupada",4
"0327","General Obligado","Guadalupe Norte","Varones","de 75 a 79 años","Económicamente activa - Ocupada",1
"0327","General Obligado","Guadalupe Norte","Varones","de 80 y más años","Económicamente activa - Ocupada",1
"0327","General Obligado","Guadalupe Norte","Mujeres","de 14 años","Económicamente activa - Ocupada",2
"0327","General Obligado","Guadalupe Norte","Mujeres","de 15 a 19 años","Económicamente activa - Ocupada",15
"0327","General Obligado","Guadalupe Norte","Mujeres","de 20 a 24 años","Económicamente activa - Ocupada",26
"0327","General Obligado","Guadalupe Norte","Mujeres","de 25 a 29 años","Económicamente activa - Ocupada",25
"0327","General Obligado","Guadalupe Norte","Mujeres","de 30 a 34 años","Económicamente activa - Ocupada",23
"0327","General Obligado","Guadalupe Norte","Mujeres","de 35 a 39 años","Económicamente activa - Ocupada",23
"0327","General Obligado","Guadalupe Norte","Mujeres","de 40 a 44 años","Económicamente activa - Ocupada",28
"0327","General Obligado","Guadalupe Norte","Mujeres","de 45 a 49 años","Económicamente activa - Ocupada",19
"0327","General Obligado","Guadalupe Norte","Mujeres","de 50 a 54 años","Económicamente activa - Ocupada",18
"0327","General Obligado","Guadalupe Norte","Mujeres","de 55 a 59 años","Económicamente activa - Ocupada",17
"0327","General Obligado","Guadalupe Norte","Mujeres","de 60 a 64 años","Económicamente activa - Ocupada",9
"0327","General Obligado","Guadalupe Norte","Mujeres","de 65 a 69 años","Económicamente activa - Ocupada",6
"0327","General Obligado","Guadalupe Norte","Mujeres","de 70 a 74 años","Económicamente activa - Ocupada",4
"0327","General Obligado","Guadalupe Norte","Mujeres","de 75 a 79 años","Económicamente activa - Ocupada",
"0327","General Obligado","Guadalupe Norte","Mujeres","de 80 y más años","Económicamente activa - Ocupada",2
"0319","General Obligado","Avellaneda","Varones","de 14 años","Económicamente activa - Ocupada",49
"0319","General Obligado","Avellaneda","Varones","de 15 a 19 años","Económicamente activa - Ocupada",437
"0319","General Obligado","Avellaneda","Varones","de 20 a 24 años","Económicamente activa - Ocupada",770
"0319","General Obligado","Avellaneda","Varones","de 25 a 29 años","Económicamente activa - Ocupada",882
"0319","General Obligado","Avellaneda","Varones","de 30 a 34 años","Económicamente activa - Ocupada",916
"0319","General Obligado","Avellaneda","Varones","de 35 a 39 años","Económicamente activa - Ocupada",729
"0319","General Obligado","Avellaneda","Varones","de 40 a 44 años","Económicamente activa - Ocupada",681
"0319","General Obligado","Avellaneda","Varones","de 45 a 49 años","Económicamente activa - Ocupada",650
"0319","General Obligado","Avellaneda","Varones","de 50 a 54 años","Económicamente activa - Ocupada",604
"0319","General Obligado","Avellaneda","Varones","de 55 a 59 años","Económicamente activa - Ocupada",450
"0319","General Obligado","Avellaneda","Varones","de 60 a 64 años","Económicamente activa - Ocupada",275
"0319","General Obligado","Avellaneda","Varones","de 65 a 69 años","Económicamente activa - Ocupada",139
"0319","General Obligado","Avellaneda","Varones","de 70 a 74 años","Económicamente activa - Ocupada",59
"0319","General Obligado","Avellaneda","Varones","de 75 a 79 años","Económicamente activa - Ocupada",30
"0319","General Obligado","Avellaneda","Varones","de 80 y más años","Económicamente activa - Ocupada",10
"0319","General Obligado","Avellaneda","Mujeres","de 14 años","Económicamente activa - Ocupada",31
"0319","General Obligado","Avellaneda","Mujeres","de 15 a 19 años","Económicamente activa - Ocupada",267
"0319","General Obligado","Avellaneda","Mujeres","de 20 a 24 años","Económicamente activa - Ocupada",455
"0319","General Obligado","Avellaneda","Mujeres","de 25 a 29 años","Económicamente activa - Ocupada",531
"0319","General Obligado","Avellaneda","Mujeres","de 30 a 34 años","Económicamente activa - Ocupada",592
"0319","General Obligado","Avellaneda","Mujeres","de 35 a 39 años","Económicamente activa - Ocupada",522
"0319","General Obligado","Avellaneda","Mujeres","de 40 a 44 años","Económicamente activa - Ocupada",454
"0319","General Obligado","Avellaneda","Mujeres","de 45 a 49 años","Económicamente activa - Ocupada",484
"0319","General Obligado","Avellaneda","Mujeres","de 50 a 54 años","Económicamente activa - Ocupada",353
"0319","General Obligado","Avellaneda","Mujeres","de 55 a 59 años","Económicamente activa - Ocupada",238
"0319","General Obligado","Avellaneda","Mujeres","de 60 a 64 años","Económicamente activa - Ocupada",124
"0319","General Obligado","Avellaneda","Mujeres","de 65 a 69 años","Económicamente activa - Ocupada",62
"0319","General Obligado","Avellaneda","Mujeres","de 70 a 74 años","Económicamente activa - Ocupada",29
"0319","General Obligado","Avellaneda","Mujeres","de 75 a 79 años","Económicamente activa - Ocupada",26
"0319","General Obligado","Avellaneda","Mujeres","de 80 y más años","Económicamente activa - Ocupada",13
"0314","General Obligado","Arroyo Ceibal","Varones","de 14 años","Económicamente activa - Ocupada",
"0314","General Obligado","Arroyo Ceibal","Varones","de 15 a 19 años","Económicamente activa - Ocupada",24
"0314","General Obligado","Arroyo Ceibal","Varones","de 20 a 24 años","Económicamente activa - Ocupada",30
"0314","General Obligado","Arroyo Ceibal","Varones","de 25 a 29 años","Económicamente activa - Ocupada",23
"0314","General Obligado","Arroyo Ceibal","Varones","de 30 a 34 años","Económicamente activa - Ocupada",34
"0314","General Obligado","Arroyo Ceibal","Varones","de 35 a 39 años","Económicamente activa - Ocupada",25
"0314","General Obligado","Arroyo Ceibal","Varones","de 40 a 44 años","Económicamente activa - Ocupada",31
"0314","General Obligado","Arroyo Ceibal","Varones","de 45 a 49 años","Económicamente activa - Ocupada",30
"0314","General Obligado","Arroyo Ceibal","Varones","de 50 a 54 años","Económicamente activa - Ocupada",38
"0314","General Obligado","Arroyo Ceibal","Varones","de 55 a 59 años","Económicamente activa - Ocupada",23
"0314","General Obligado","Arroyo Ceibal","Varones","de 60 a 64 años","Económicamente activa - Ocupada",22
"0314","General Obligado","Arroyo Ceibal","Varones","de 65 a 69 años","Económicamente activa - Ocupada",7
"0314","General Obligado","Arroyo Ceibal","Varones","de 70 a 74 años","Económicamente activa - Ocupada",6
"0314","General Obligado","Arroyo Ceibal","Varones","de 75 a 79 años","Económicamente activa - Ocupada",2
"0314","General Obligado","Arroyo Ceibal","Varones","de 80 y más años","Económicamente activa - Ocupada",
"0314","General Obligado","Arroyo Ceibal","Mujeres","de 14 años","Económicamente activa - Ocupada",1
"0314","General Obligado","Arroyo Ceibal","Mujeres","de 15 a 19 años","Económicamente activa - Ocupada",11
"0314","General Obligado","Arroyo Ceibal","Mujeres","de 20 a 24 años","Económicamente activa - Ocupada",12
"0314","General Obligado","Arroyo Ceibal","Mujeres","de 25 a 29 años","Económicamente activa - Ocupada",9
"0314","General Obligado","Arroyo Ceibal","Mujeres","de 30 a 34 años","Económicamente activa - Ocupada",11
"0314","General Obligado","Arroyo Ceibal","Mujeres","de 35 a 39 años","Económicamente activa - Ocupada",15
"0314","General Obligado","Arroyo Ceibal","Mujeres","de 40 a 44 años","Económicamente activa - Ocupada",21
"0314","General Obligado","Arroyo Ceibal","Mujeres","de 45 a 49 años","Económicamente activa - Ocupada",21
"0314","General Obligado","Arroyo Ceibal","Mujeres","de 50 a 54 años","Económicamente activa - Ocupada",16
"0314","General Obligado","Arroyo Ceibal","Mujeres","de 55 a 59 años","Económicamente activa - Ocupada",12
"0314","General Obligado","Arroyo Ceibal","Mujeres","de 60 a 64 años","Económicamente activa - Ocupada",2
"0314","General Obligado","Arroyo Ceibal","Mujeres","de 65 a 69 años","Económicamente activa - Ocupada",2
"0314","General Obligado","Arroyo Ceibal","Mujeres","de 70 a 74 años","Económicamente activa - Ocupada",2
"0314","General Obligado","Arroyo Ceibal","Mujeres","de 75 a 79 años","Económicamente activa - Ocupada",
"0314","General Obligado","Arroyo Ceibal","Mujeres","de 80 y más años","Económicamente activa - Ocupada",
"0322","General Obligado","Berna","Varones","de 14 años","Económicamente activa - Ocupada",
"0322","General Obligado","Berna","Varones","de 15 a 19 años","Económicamente activa - Ocupada",18
"0322","General Obligado","Berna","Varones","de 20 a 24 años","Económicamente activa - Ocupada",15
"0322","General Obligado","Berna","Varones","de 25 a 29 años","Económicamente activa - Ocupada",18
"0322","General Obligado","Berna","Varones","de 30 a 34 años","Económicamente activa - Ocupada",18
"0322","General Obligado","Berna","Varones","de 35 a 39 años","Económicamente activa - Ocupada",21
"0322","General Obligado","Berna","Varones","de 40 a 44 años","Económicamente activa - Ocupada",13
"0322","General Obligado","Berna","Varones","de 45 a 49 años","Económicamente activa - Ocupada",18
"0322","General Obligado","Berna","Varones","de 50 a 54 años","Económicamente activa - Ocupada",12
"0322","General Obligado","Berna","Varones","de 55 a 59 años","Económicamente activa - Ocupada",19
"0322","General Obligado","Berna","Varones","de 60 a 64 años","Económicamente activa - Ocupada",11
"0322","General Obligado","Berna","Varones","de 65 a 69 años","Económicamente activa - Ocupada",6
"0322","General Obligado","Berna","Varones","de 70 a 74 años","Económicamente activa - Ocupada",1
"0322","General Obligado","Berna","Varones","de 75 a 79 años","Económicamente activa - Ocupada",3
"0322","General Obligado","Berna","Varones","de 80 y más años","Económicamente activa - Ocupada",1
"0322","General Obligado","Berna","Mujeres","de 14 años","Económicamente activa - Ocupada",1
"0322","General Obligado","Berna","Mujeres","de 15 a 19 años","Económicamente activa - Ocupada",10
"0322","General Obligado","Berna","Mujeres","de 20 a 24 años","Económicamente activa - Ocupada",11
"0322","General Obligado","Berna","Mujeres","de 25 a 29 años","Económicamente activa - Ocupada",10
"0322","General Obligado","Berna","Mujeres","de 30 a 34 años","Económicamente activa - Ocupada",8
"0322","General Obligado","Berna","Mujeres","de 35 a 39 años","Económicamente activa - Ocupada",8
"0322","General Obligado","Berna","Mujeres","de 40 a 44 años","Económicamente activa - Ocupada",2
"0322","General Obligado","Berna","Mujeres","de 45 a 49 años","Económicamente activa - Ocupada",5
"0322","General Obligado","Berna","Mujeres","de 50 a 54 años","Económicamente activa - Ocupada",7
"0322","General Obligado","Berna","Mujeres","de 55 a 59 años","Económicamente activa - Ocupada",4
"0322","General Obligado","Berna","Mujeres","de 60 a 64 años","Económicamente activa - Ocupada",5
"0322","General Obligado","Berna","Mujeres","de 65 a 69 años","Económicamente activa - Ocupada",4
"0322","General Obligado","Berna","Mujeres","de 70 a 74 años","Económicamente activa - Ocupada",2
"0322","General Obligado","Berna","Mujeres","de 75 a 79 años","Económicamente activa - Ocupada",
"0322","General Obligado","Berna","Mujeres","de 80 y más años","Económicamente activa - Ocupada",
"0323","General Obligado","Malabrigo","Varones","de 14 años","Económicamente activa - Ocupada",14
"0323","General Obligado","Malabrigo","Varones","de 15 a 19 años","Económicamente activa - Ocupada",129
"0323","General Obligado","Malabrigo","Varones","de 20 a 24 años","Económicamente activa - Ocupada",215
"0323","General Obligado","Malabrigo","Varones","de 25 a 29 años","Económicamente activa - Ocupada",237
"0323","General Obligado","Malabrigo","Varones","de 30 a 34 años","Económicamente activa - Ocupada",226
"0323","General Obligado","Malabrigo","Varones","de 35 a 39 años","Económicamente activa - Ocupada",179
"0323","General Obligado","Malabrigo","Varones","de 40 a 44 años","Económicamente activa - Ocupada",141
"0323","General Obligado","Malabrigo","Varones","de 45 a 49 años","Económicamente activa - Ocupada",174
"0323","General Obligado","Malabrigo","Varones","de 50 a 54 años","Económicamente activa - Ocupada",189
"0323","General Obligado","Malabrigo","Varones","de 55 a 59 años","Económicamente activa - Ocupada",150
"0323","General Obligado","Malabrigo","Varones","de 60 a 64 años","Económicamente activa - Ocupada",93
"0323","General Obligado","Malabrigo","Varones","de 65 a 69 años","Económicamente activa - Ocupada",58
"0323","General Obligado","Malabrigo","Varones","de 70 a 74 años","Económicamente activa - Ocupada",29
"0323","General Obligado","Malabrigo","Varones","de 75 a 79 años","Económicamente activa - Ocupada",20
"0323","General Obligado","Malabrigo","Varones","de 80 y más años","Económicamente activa - Ocupada",5
"0323","General Obligado","Malabrigo","Mujeres","de 14 años","Económicamente activa - Ocupada",10
"0323","General Obligado","Malabrigo","Mujeres","de 15 a 19 años","Económicamente activa - Ocupada",56
"0323","General Obligado","Malabrigo","Mujeres","de 20 a 24 años","Económicamente activa - Ocupada",100
"0323","General Obligado","Malabrigo","Mujeres","de 25 a 29 años","Económicamente activa - Ocupada",147
"0323","General Obligado","Malabrigo","Mujeres","de 30 a 34 años","Económicamente activa - Ocupada",156
"0323","General Obligado","Malabrigo","Mujeres","de 35 a 39 años","Económicamente activa - Ocupada",130
"0323","General Obligado","Malabrigo","Mujeres","de 40 a 44 años","Económicamente activa - Ocupada",120
"0323","General Obligado","Malabrigo","Mujeres","de 45 a 49 años","Económicamente activa - Ocupada",127
"0323","General Obligado","Malabrigo","Mujeres","de 50 a 54 años","Económicamente activa - Ocupada",114
"0323","General Obligado","Malabrigo","Mujeres","de 55 a 59 años","Económicamente activa - Ocupada",69
"0323","General Obligado","Malabrigo","Mujeres","de 60 a 64 años","Económicamente activa - Ocupada",42
"0323","General Obligado","Malabrigo","Mujeres","de 65 a 69 años","Económicamente activa - Ocupada",17
"0323","General Obligado","Malabrigo","Mujeres","de 70 a 74 años","Económicamente activa - Ocupada",14
"0323","General Obligado","Malabrigo","Mujeres","de 75 a 79 años","Económicamente activa - Ocupada",10
"0323","General Obligado","Malabrigo","Mujeres","de 80 y más años","Económicamente activa - Ocupada",7
"0302","General Obligado","Florencia","Varones","de 14 años","Económicamente activa - Ocupada",19
"0302","General Obligado","Florencia","Varones","de 15 a 19 años","Económicamente activa - Ocupada",134
"0302","General Obligado","Florencia","Varones","de 20 a 24 años","Económicamente activa - Ocupada",145
"0302","General Obligado","Florencia","Varones","de 25 a 29 años","Económicamente activa - Ocupada",152
"0302","General Obligado","Florencia","Varones","de 30 a 34 años","Económicamente activa - Ocupada",169
"0302","General Obligado","Florencia","Varones","de 35 a 39 años","Económicamente activa - Ocupada",145
"0302","General Obligado","Florencia","Varones","de 40 a 44 años","Económicamente activa - Ocupada",135
"0302","General Obligado","Florencia","Varones","de 45 a 49 años","Económicamente activa - Ocupada",144
"0302","General Obligado","Florencia","Varones","de 50 a 54 años","Económicamente activa - Ocupada",105
"0302","General Obligado","Florencia","Varones","de 55 a 59 años","Económicamente activa - Ocupada",93
"0302","General Obligado","Florencia","Varones","de 60 a 64 años","Económicamente activa - Ocupada",59
"0302","General Obligado","Florencia","Varones","de 65 a 69 años","Económicamente activa - Ocupada",30
"0302","General Obligado","Florencia","Varones","de 70 a 74 años","Económicamente activa - Ocupada",22
"0302","General Obligado","Florencia","Varones","de 75 a 79 años","Económicamente activa - Ocupada",5
"0302","General Obligado","Florencia","Varones","de 80 y más años","Económicamente activa - Ocupada",7
"0302","General Obligado","Florencia","Mujeres","de 14 años","Económicamente activa - Ocupada",10
"0302","General Obligado","Florencia","Mujeres","de 15 a 19 años","Económicamente activa - Ocupada",53
"0302","General Obligado","Florencia","Mujeres","de 20 a 24 años","Económicamente activa - Ocupada",68
"0302","General Obligado","Florencia","Mujeres","de 25 a 29 años","Económicamente activa - Ocupada",96
"0302","General Obligado","Florencia","Mujeres","de 30 a 34 años","Económicamente activa - Ocupada",93
"0302","General Obligado","Florencia","Mujeres","de 35 a 39 años","Económicamente activa - Ocupada",83
"0302","General Obligado","Florencia","Mujeres","de 40 a 44 años","Económicamente activa - Ocupada",84
"0302","General Obligado","Florencia","Mujeres","de 45 a 49 años","Económicamente activa - Ocupada",81
"0302","General Obligado","Florencia","Mujeres","de 50 a 54 años","Económicamente activa - Ocupada",68
"0302","General Obligado","Florencia","Mujeres","de 55 a 59 años","Económicamente activa - Ocupada",39
"0302","General Obligado","Florencia","Mujeres","de 60 a 64 años","Económicamente activa - Ocupada",19
"0302","General Obligado","Florencia","Mujeres","de 65 a 69 años","Económicamente activa - Ocupada",9
"0302","General Obligado","Florencia","Mujeres","de 70 a 74 años","Económicamente activa - Ocupada",11
"0302","General Obligado","Florencia","Mujeres","de 75 a 79 años","Económicamente activa - Ocupada",5
"0302","General Obligado","Florencia","Mujeres","de 80 y más años","Económicamente activa - Ocupada",2
"0312","General Obligado","Ingeniero Chanourdie","Varones","de 14 años","Económicamente activa - Ocupada",2
"0312","General Obligado","Ingeniero Chanourdie","Varones","de 15 a 19 años","Económicamente activa - Ocupada",12
"0312","General Obligado","Ingeniero Chanourdie","Varones","de 20 a 24 años","Económicamente activa - Ocupada",33
"0312","General Obligado","Ingeniero Chanourdie","Varones","de 25 a 29 años","Económicamente activa - Ocupada",21
"0312","General Obligado","Ingeniero Chanourdie","Varones","de 30 a 34 años","Económicamente activa - Ocupada",24
"0312","General Obligado","Ingeniero Chanourdie","Varones","de 35 a 39 años","Económicamente activa - Ocupada",16
"0312","General Obligado","Ingeniero Chanourdie","Varones","de 40 a 44 años","Económicamente activa - Ocupada",16
"0312","General Obligado","Ingeniero Chanourdie","Varones","de 45 a 49 años","Económicamente activa - Ocupada",17
"0312","General Obligado","Ingeniero Chanourdie","Varones","de 50 a 54 años","Económicamente activa - Ocupada",24
"0312","General Obligado","Ingeniero Chanourdie","Varones","de 55 a 59 años","Económicamente activa - Ocupada",27
"0312","General Obligado","Ingeniero Chanourdie","Varones","de 60 a 64 años","Económicamente activa - Ocupada",18
"0312","General Obligado","Ingeniero Chanourdie","Varones","de 65 a 69 años","Económicamente activa - Ocupada",4
"0312","General Obligado","Ingeniero Chanourdie","Varones","de 70 a 74 años","Económicamente activa - Ocupada",3
"0312","General Obligado","Ingeniero Chanourdie","Varones","de 75 a 79 años","Económicamente activa - Ocupada",
"0312","General Obligado","Ingeniero Chanourdie","Varones","de 80 y más años","Económicamente activa - Ocupada",
"0312","General Obligado","Ingeniero Chanourdie","Mujeres","de 14 años","Económicamente activa - Ocupada",
"0312","General Obligado","Ingeniero Chanourdie","Mujeres","de 15 a 19 años","Económicamente activa - Ocupada",5
"0312","General Obligado","Ingeniero Chanourdie","Mujeres","de 20 a 24 años","Económicamente activa - Ocupada",5
"0312","General Obligado","Ingeniero Chanourdie","Mujeres","de 25 a 29 años","Económicamente activa - Ocupada",11
"0312","General Obligado","Ingeniero Chanourdie","Mujeres","de 30 a 34 años","Económicamente activa - Ocupada",12
"0312","General Obligado","Ingeniero Chanourdie","Mujeres","de 35 a 39 años","Económicamente activa - Ocupada",11
"0312","General Obligado","Ingeniero Chanourdie","Mujeres","de 40 a 44 años","Económicamente activa - Ocupada",8
"0312","General Obligado","Ingeniero Chanourdie","Mujeres","de 45 a 49 años","Económicamente activa - Ocupada",4
"0312","General Obligado","Ingeniero Chanourdie","Mujeres","de 50 a 54 años","Económicamente activa - Ocupada",9
"0312","General Obligado","Ingeniero Chanourdie","Mujeres","de 55 a 59 años","Económicamente activa - Ocupada",10
"0312","General Obligado","Ingeniero Chanourdie","Mujeres","de 60 a 64 años","Económicamente activa - Ocupada",2
"0312","General Obligado","Ingeniero Chanourdie","Mujeres","de 65 a 69 años","Económicamente activa - Ocupada",2
"0312","General Obligado","Ingeniero Chanourdie","Mujeres","de 70 a 74 años","Económicamente activa - Ocupada",1
"0312","General Obligado","Ingeniero Chanourdie","Mujeres","de 75 a 79 años","Económicamente activa - Ocupada",1
"0312","General Obligado","Ingeniero Chanourdie","Mujeres","de 80 y más años","Económicamente activa - Ocupada",
"0316","General Obligado","Lanteri","Varones","de 14 años","Económicamente activa - Ocupada",5
"0316","General Obligado","Lanteri","Varones","de 15 a 19 años","Económicamente activa - Ocupada",51
"0316","General Obligado","Lanteri","Varones","de 20 a 24 años","Económicamente activa - Ocupada",74
"0316","General Obligado","Lanteri","Varones","de 25 a 29 años","Económicamente activa - Ocupada",46
"0316","General Obligado","Lanteri","Varones","de 30 a 34 años","Económicamente activa - Ocupada",52
"0316","General Obligado","Lanteri","Varones","de 35 a 39 años","Económicamente activa - Ocupada",53
"0316","General Obligado","Lanteri","Varones","de 40 a 44 años","Económicamente activa - Ocupada",58
"0316","General Obligado","Lanteri","Varones","de 45 a 49 años","Económicamente activa - Ocupada",65
"0316","General Obligado","Lanteri","Varones","de 50 a 54 años","Económicamente activa - Ocupada",52
"0316","General Obligado","Lanteri","Varones","de 55 a 59 años","Económicamente activa - Ocupada",42
"0316","General Obligado","Lanteri","Varones","de 60 a 64 años","Económicamente activa - Ocupada",31
"0316","General Obligado","Lanteri","Varones","de 65 a 69 años","Económicamente activa - Ocupada",15
"0316","General Obligado","Lanteri","Varones","de 70 a 74 años","Económicamente activa - Ocupada",7
"0316","General Obligado","Lanteri","Varones","de 75 a 79 años","Económicamente activa - Ocupada",1
"0316","General Obligado","Lanteri","Varones","de 80 y más años","Económicamente activa - Ocupada",5
"0316","General Obligado","Lanteri","Mujeres","de 14 años","Económicamente activa - Ocupada",2
"0316","General Obligado","Lanteri","Mujeres","de 15 a 19 años","Económicamente activa - Ocupada",12
"0316","General Obligado","Lanteri","Mujeres","de 20 a 24 años","Económicamente activa - Ocupada",27
"0316","General Obligado","Lanteri","Mujeres","de 25 a 29 años","Económicamente activa - Ocupada",27
"0316","General Obligado","Lanteri","Mujeres","de 30 a 34 años","Económicamente activa - Ocupada",36
"0316","General Obligado","Lanteri","Mujeres","de 35 a 39 años","Económicamente activa - Ocupada",29
"0316","General Obligado","Lanteri","Mujeres","de 40 a 44 años","Económicamente activa - Ocupada",40
"0316","General Obligado","Lanteri","Mujeres","de 45 a 49 años","Económicamente activa - Ocupada",41
"0316","General Obligado","Lanteri","Mujeres","de 50 a 54 años","Económicamente activa - Ocupada",22
"0316","General Obligado","Lanteri","Mujeres","de 55 a 59 años","Económicamente activa - Ocupada",20
"0316","General Obligado","Lanteri","Mujeres","de 60 a 64 años","Económicamente activa - Ocupada",8
"0316","General Obligado","Lanteri","Mujeres","de 65 a 69 años","Económicamente activa - Ocupada",3
"0316","General Obligado","Lanteri","Mujeres","de 70 a 74 años","Económicamente activa - Ocupada",1
"0316","General Obligado","Lanteri","Mujeres","de 75 a 79 años","Económicamente activa - Ocupada",3
"0316","General Obligado","Lanteri","Mujeres","de 80 y más años","Económicamente activa - Ocupada",
"0315","General Obligado","Las Garzas","Varones","de 14 años","Económicamente activa - Ocupada",6
"0315","General Obligado","Las Garzas","Varones","de 15 a 19 años","Económicamente activa - Ocupada",30
"0315","General Obligado","Las Garzas","Varones","de 20 a 24 años","Económicamente activa - Ocupada",43
"0315","General Obligado","Las Garzas","Varones","de 25 a 29 años","Económicamente activa - Ocupada",41
"0315","General Obligado","Las Garzas","Varones","de 30 a 34 años","Económicamente activa - Ocupada",39
"0315","General Obligado","Las Garzas","Varones","de 35 a 39 años","Económicamente activa - Ocupada",41
"0315","General Obligado","Las Garzas","Varones","de 40 a 44 años","Económicamente activa - Ocupada",40
"0315","General Obligado","Las Garzas","Varones","de 45 a 49 años","Económicamente activa - Ocupada",39
"0315","General Obligado","Las Garzas","Varones","de 50 a 54 años","Económicamente activa - Ocupada",32
