"id_distrito","Departamento","Distrito","Sexo","Grupo de edad","Educación alcanzada","Población"
"1718","General López","Santa Isabel","Mujeres","de 40 a 49 años","Superior universitario Completo",13
"1718","General López","Santa Isabel","Mujeres","de 50 a 59 años","Sin instrucción",4
"1718","General López","Santa Isabel","Mujeres","de 50 a 59 años","Primario Incompleto",41
"1718","General López","Santa Isabel","Mujeres","de 50 a 59 años","Primario Completo",98
"1718","General López","Santa Isabel","Mujeres","de 50 a 59 años","Secundario Incompleto",18
"1718","General López","Santa Isabel","Mujeres","de 50 a 59 años","Secundario Completo",55
"1718","General López","Santa Isabel","Mujeres","de 50 a 59 años","Superior no universitario Completo",25
"1718","General López","Santa Isabel","Mujeres","de 50 a 59 años","Superior universitario Incompleto",1
"1718","General López","Santa Isabel","Mujeres","de 50 a 59 años","Superior universitario Completo",5
"1718","General López","Santa Isabel","Mujeres","de 60 a 69 años","Sin instrucción",10
"1718","General López","Santa Isabel","Mujeres","de 60 a 69 años","Primario Incompleto",44
"1718","General López","Santa Isabel","Mujeres","de 60 a 69 años","Primario Completo",95
"1718","General López","Santa Isabel","Mujeres","de 60 a 69 años","Secundario Incompleto",10
"1718","General López","Santa Isabel","Mujeres","de 60 a 69 años","Secundario Completo",30
"1718","General López","Santa Isabel","Mujeres","de 60 a 69 años","Superior no universitario Incompleto",3
"1718","General López","Santa Isabel","Mujeres","de 60 a 69 años","Superior no universitario Completo",10
"1718","General López","Santa Isabel","Mujeres","de 60 a 69 años","Superior universitario Completo",2
"1718","General López","Santa Isabel","Mujeres","de 70 a 79 años","Sin instrucción",5
"1718","General López","Santa Isabel","Mujeres","de 70 a 79 años","Inicial",1
"1718","General López","Santa Isabel","Mujeres","de 70 a 79 años","Primario Incompleto",51
"1718","General López","Santa Isabel","Mujeres","de 70 a 79 años","Primario Completo",101
"1718","General López","Santa Isabel","Mujeres","de 70 a 79 años","Secundario Incompleto",5
"1718","General López","Santa Isabel","Mujeres","de 70 a 79 años","Secundario Completo",10
"1718","General López","Santa Isabel","Mujeres","de 70 a 79 años","Superior no universitario Completo",2
"1718","General López","Santa Isabel","Mujeres","de 70 a 79 años","Superior universitario Incompleto",1
"1718","General López","Santa Isabel","Mujeres","de 70 a 79 años","Superior universitario Completo",2
"1718","General López","Santa Isabel","Mujeres","de 80 y más años","Sin instrucción",9
"1718","General López","Santa Isabel","Mujeres","de 80 y más años","Primario Incompleto",47
"1718","General López","Santa Isabel","Mujeres","de 80 y más años","Primario Completo",41
"1718","General López","Santa Isabel","Mujeres","de 80 y más años","Secundario Incompleto",2
"1718","General López","Santa Isabel","Mujeres","de 80 y más años","Secundario Completo",3
"1718","General López","Santa Isabel","Mujeres","de 80 y más años","Superior no universitario Incompleto",1
"1723","General López","Teodelina","Varones","de 15 a 19 años","Sin instrucción",1
"1723","General López","Teodelina","Varones","de 15 a 19 años","Inicial",1
"1723","General López","Teodelina","Varones","de 15 a 19 años","Primario Incompleto",19
"1723","General López","Teodelina","Varones","de 15 a 19 años","Primario Completo",45
"1723","General López","Teodelina","Varones","de 15 a 19 años","Secundario Incompleto",164
"1723","General López","Teodelina","Varones","de 15 a 19 años","Secundario Completo",13
"1723","General López","Teodelina","Varones","de 15 a 19 años","Superior no universitario Incompleto",3
"1723","General López","Teodelina","Varones","de 15 a 19 años","Superior universitario Incompleto",13
"1723","General López","Teodelina","Varones","de 20 a 24 años","Primario Incompleto",13
"1723","General López","Teodelina","Varones","de 20 a 24 años","Primario Completo",32
"1723","General López","Teodelina","Varones","de 20 a 24 años","Secundario Incompleto",61
"1723","General López","Teodelina","Varones","de 20 a 24 años","Secundario Completo",68
"1723","General López","Teodelina","Varones","de 20 a 24 años","Superior no universitario Incompleto",12
"1723","General López","Teodelina","Varones","de 20 a 24 años","Superior no universitario Completo",4
"1723","General López","Teodelina","Varones","de 20 a 24 años","Superior universitario Incompleto",18
"1723","General López","Teodelina","Varones","de 20 a 24 años","Superior universitario Completo",1
"1723","General López","Teodelina","Varones","de 25 a 29 años","Sin instrucción",2
"1723","General López","Teodelina","Varones","de 25 a 29 años","Inicial",1
"1723","General López","Teodelina","Varones","de 25 a 29 años","Primario Incompleto",6
"1723","General López","Teodelina","Varones","de 25 a 29 años","Primario Completo",57
"1723","General López","Teodelina","Varones","de 25 a 29 años","Secundario Incompleto",35
"1723","General López","Teodelina","Varones","de 25 a 29 años","Secundario Completo",67
"1723","General López","Teodelina","Varones","de 25 a 29 años","Superior no universitario Incompleto",7
"1723","General López","Teodelina","Varones","de 25 a 29 años","Superior no universitario Completo",13
"1723","General López","Teodelina","Varones","de 25 a 29 años","Superior universitario Incompleto",7
"1723","General López","Teodelina","Varones","de 25 a 29 años","Superior universitario Completo",9
"1723","General López","Teodelina","Varones","de 30 a 39 años","Sin instrucción",2
"1723","General López","Teodelina","Varones","de 30 a 39 años","Primario Incompleto",19
"1723","General López","Teodelina","Varones","de 30 a 39 años","Primario Completo",152
"1723","General López","Teodelina","Varones","de 30 a 39 años","Secundario Incompleto",59
"1723","General López","Teodelina","Varones","de 30 a 39 años","Secundario Completo",97
"1723","General López","Teodelina","Varones","de 30 a 39 años","Superior no universitario Incompleto",8
"1723","General López","Teodelina","Varones","de 30 a 39 años","Superior no universitario Completo",24
"1723","General López","Teodelina","Varones","de 30 a 39 años","Superior universitario Incompleto",9
"1723","General López","Teodelina","Varones","de 30 a 39 años","Superior universitario Completo",28
"1723","General López","Teodelina","Varones","de 40 a 49 años","Sin instrucción",2
"1723","General López","Teodelina","Varones","de 40 a 49 años","Primario Incompleto",35
"1723","General López","Teodelina","Varones","de 40 a 49 años","Primario Completo",156
"1723","General López","Teodelina","Varones","de 40 a 49 años","Secundario Incompleto",60
"1723","General López","Teodelina","Varones","de 40 a 49 años","Secundario Completo",85
"1723","General López","Teodelina","Varones","de 40 a 49 años","Superior no universitario Incompleto",2
"1723","General López","Teodelina","Varones","de 40 a 49 años","Superior no universitario Completo",12
"1723","General López","Teodelina","Varones","de 40 a 49 años","Superior universitario Incompleto",1
"1723","General López","Teodelina","Varones","de 40 a 49 años","Superior universitario Completo",11
"1723","General López","Teodelina","Varones","de 50 a 59 años","Sin instrucción",2
"1723","General López","Teodelina","Varones","de 50 a 59 años","Primario Incompleto",65
"1723","General López","Teodelina","Varones","de 50 a 59 años","Primario Completo",173
"1723","General López","Teodelina","Varones","de 50 a 59 años","Secundario Incompleto",19
"1723","General López","Teodelina","Varones","de 50 a 59 años","Secundario Completo",66
"1723","General López","Teodelina","Varones","de 50 a 59 años","Superior no universitario Incompleto",5
"1723","General López","Teodelina","Varones","de 50 a 59 años","Superior no universitario Completo",4
"1723","General López","Teodelina","Varones","de 50 a 59 años","Superior universitario Incompleto",5
"1723","General López","Teodelina","Varones","de 50 a 59 años","Superior universitario Completo",8
"1723","General López","Teodelina","Varones","de 60 a 69 años","Sin instrucción",8
"1723","General López","Teodelina","Varones","de 60 a 69 años","Primario Incompleto",73
"1723","General López","Teodelina","Varones","de 60 a 69 años","Primario Completo",153
"1723","General López","Teodelina","Varones","de 60 a 69 años","Secundario Incompleto",22
"1723","General López","Teodelina","Varones","de 60 a 69 años","Secundario Completo",30
"1723","General López","Teodelina","Varones","de 60 a 69 años","Superior no universitario Incompleto",1
"1723","General López","Teodelina","Varones","de 60 a 69 años","Superior no universitario Completo",2
"1723","General López","Teodelina","Varones","de 60 a 69 años","Superior universitario Incompleto",3
"1723","General López","Teodelina","Varones","de 60 a 69 años","Superior universitario Completo",4
"1723","General López","Teodelina","Varones","de 70 a 79 años","Sin instrucción",16
"1723","General López","Teodelina","Varones","de 70 a 79 años","Inicial",1
"1723","General López","Teodelina","Varones","de 70 a 79 años","Primario Incompleto",70
"1723","General López","Teodelina","Varones","de 70 a 79 años","Primario Completo",92
"1723","General López","Teodelina","Varones","de 70 a 79 años","Secundario Incompleto",4
"1723","General López","Teodelina","Varones","de 70 a 79 años","Secundario Completo",9
"1723","General López","Teodelina","Varones","de 70 a 79 años","Superior no universitario Completo",3
"1723","General López","Teodelina","Varones","de 70 a 79 años","Superior universitario Completo",9
"1723","General López","Teodelina","Varones","de 80 y más años","Sin instrucción",12
"1723","General López","Teodelina","Varones","de 80 y más años","Primario Incompleto",49
"1723","General López","Teodelina","Varones","de 80 y más años","Primario Completo",34
"1723","General López","Teodelina","Varones","de 80 y más años","Secundario Incompleto",1
"1723","General López","Teodelina","Varones","de 80 y más años","Secundario Completo",3
"1723","General López","Teodelina","Varones","de 80 y más años","Superior no universitario Completo",1
"1723","General López","Teodelina","Varones","de 80 y más años","Superior universitario Completo",2
"1723","General López","Teodelina","Mujeres","de 15 a 19 años","Primario Incompleto",12
"1723","General López","Teodelina","Mujeres","de 15 a 19 años","Primario Completo",28
"1723","General López","Teodelina","Mujeres","de 15 a 19 años","Secundario Incompleto",190
"1723","General López","Teodelina","Mujeres","de 15 a 19 años","Secundario Completo",11
"1723","General López","Teodelina","Mujeres","de 15 a 19 años","Superior no universitario Incompleto",6
"1723","General López","Teodelina","Mujeres","de 15 a 19 años","Superior no universitario Completo",1
"1723","General López","Teodelina","Mujeres","de 15 a 19 años","Superior universitario Incompleto",24
"1723","General López","Teodelina","Mujeres","de 20 a 24 años","Sin instrucción",1
"1723","General López","Teodelina","Mujeres","de 20 a 24 años","Primario Incompleto",10
"1723","General López","Teodelina","Mujeres","de 20 a 24 años","Primario Completo",31
"1723","General López","Teodelina","Mujeres","de 20 a 24 años","Secundario Incompleto",34
"1723","General López","Teodelina","Mujeres","de 20 a 24 años","Secundario Completo",63
"1723","General López","Teodelina","Mujeres","de 20 a 24 años","Superior no universitario Incompleto",32
"1723","General López","Teodelina","Mujeres","de 20 a 24 años","Superior no universitario Completo",11
"1723","General López","Teodelina","Mujeres","de 20 a 24 años","Superior universitario Incompleto",37
"1723","General López","Teodelina","Mujeres","de 20 a 24 años","Superior universitario Completo",1
"1723","General López","Teodelina","Mujeres","de 25 a 29 años","Primario Incompleto",6
"1723","General López","Teodelina","Mujeres","de 25 a 29 años","Primario Completo",41
"1723","General López","Teodelina","Mujeres","de 25 a 29 años","Secundario Incompleto",23
"1723","General López","Teodelina","Mujeres","de 25 a 29 años","Secundario Completo",56
"1723","General López","Teodelina","Mujeres","de 25 a 29 años","Superior no universitario Incompleto",11
"1723","General López","Teodelina","Mujeres","de 25 a 29 años","Superior no universitario Completo",29
"1723","General López","Teodelina","Mujeres","de 25 a 29 años","Superior universitario Incompleto",10
"1723","General López","Teodelina","Mujeres","de 25 a 29 años","Superior universitario Completo",13
"1723","General López","Teodelina","Mujeres","de 30 a 39 años","Sin instrucción",2
"1723","General López","Teodelina","Mujeres","de 30 a 39 años","Primario Incompleto",16
"1723","General López","Teodelina","Mujeres","de 30 a 39 años","Primario Completo",106
"1723","General López","Teodelina","Mujeres","de 30 a 39 años","Secundario Incompleto",42
"1723","General López","Teodelina","Mujeres","de 30 a 39 años","Secundario Completo",116
"1723","General López","Teodelina","Mujeres","de 30 a 39 años","Superior no universitario Incompleto",26
"1723","General López","Teodelina","Mujeres","de 30 a 39 años","Superior no universitario Completo",76
"1723","General López","Teodelina","Mujeres","de 30 a 39 años","Superior universitario Incompleto",14
"1723","General López","Teodelina","Mujeres","de 30 a 39 años","Superior universitario Completo",33
"1723","General López","Teodelina","Mujeres","de 40 a 49 años","Sin instrucción",2
"1723","General López","Teodelina","Mujeres","de 40 a 49 años","Primario Incompleto",36
"1723","General López","Teodelina","Mujeres","de 40 a 49 años","Primario Completo",161
"1723","General López","Teodelina","Mujeres","de 40 a 49 años","Secundario Incompleto",32
"1723","General López","Teodelina","Mujeres","de 40 a 49 años","Secundario Completo",93
"1723","General López","Teodelina","Mujeres","de 40 a 49 años","Superior no universitario Incompleto",7
"1723","General López","Teodelina","Mujeres","de 40 a 49 años","Superior no universitario Completo",50
"1723","General López","Teodelina","Mujeres","de 40 a 49 años","Superior universitario Incompleto",4
"1723","General López","Teodelina","Mujeres","de 40 a 49 años","Superior universitario Completo",12
"1723","General López","Teodelina","Mujeres","de 50 a 59 años","Sin instrucción",1
"1723","General López","Teodelina","Mujeres","de 50 a 59 años","Primario Incompleto",41
"1723","General López","Teodelina","Mujeres","de 50 a 59 años","Primario Completo",156
"1723","General López","Teodelina","Mujeres","de 50 a 59 años","Secundario Incompleto",21
"1723","General López","Teodelina","Mujeres","de 50 a 59 años","Secundario Completo",73
"1723","General López","Teodelina","Mujeres","de 50 a 59 años","Superior no universitario Incompleto",7
"1723","General López","Teodelina","Mujeres","de 50 a 59 años","Superior no universitario Completo",20
"1723","General López","Teodelina","Mujeres","de 50 a 59 años","Superior universitario Incompleto",2
"1723","General López","Teodelina","Mujeres","de 50 a 59 años","Superior universitario Completo",4
"1723","General López","Teodelina","Mujeres","de 60 a 69 años","Sin instrucción",13
"1723","General López","Teodelina","Mujeres","de 60 a 69 años","Inicial",1
"1723","General López","Teodelina","Mujeres","de 60 a 69 años","Primario Incompleto",66
"1723","General López","Teodelina","Mujeres","de 60 a 69 años","Primario Completo",156
"1723","General López","Teodelina","Mujeres","de 60 a 69 años","Secundario Incompleto",19
"1723","General López","Teodelina","Mujeres","de 60 a 69 años","Secundario Completo",33
"1723","General López","Teodelina","Mujeres","de 60 a 69 años","Superior no universitario Incompleto",1
"1723","General López","Teodelina","Mujeres","de 60 a 69 años","Superior no universitario Completo",12
"1723","General López","Teodelina","Mujeres","de 60 a 69 años","Superior universitario Incompleto",1
"1723","General López","Teodelina","Mujeres","de 60 a 69 años","Superior universitario Completo",5
"1723","General López","Teodelina","Mujeres","de 70 a 79 años","Sin instrucción",26
"1723","General López","Teodelina","Mujeres","de 70 a 79 años","Primario Incompleto",102
"1723","General López","Teodelina","Mujeres","de 70 a 79 años","Primario Completo",123
"1723","General López","Teodelina","Mujeres","de 70 a 79 años","Secundario Incompleto",5
"1723","General López","Teodelina","Mujeres","de 70 a 79 años","Secundario Completo",17
"1723","General López","Teodelina","Mujeres","de 70 a 79 años","Superior no universitario Incompleto",1
"1723","General López","Teodelina","Mujeres","de 70 a 79 años","Superior no universitario Completo",7
"1723","General López","Teodelina","Mujeres","de 70 a 79 años","Superior universitario Incompleto",1
"1723","General López","Teodelina","Mujeres","de 70 a 79 años","Superior universitario Completo",1
"1723","General López","Teodelina","Mujeres","de 80 y más años","Sin instrucción",27
"1723","General López","Teodelina","Mujeres","de 80 y más años","Primario Incompleto",88
"1723","General López","Teodelina","Mujeres","de 80 y más años","Primario Completo",38
"1723","General López","Teodelina","Mujeres","de 80 y más años","Secundario Completo",1
"1723","General López","Teodelina","Mujeres","de 80 y más años","Superior no universitario Completo",3
"1713","General López","Venado Tuerto","Varones","de 15 a 19 años","Sin instrucción",8
"1713","General López","Venado Tuerto","Varones","de 15 a 19 años","Primario Incompleto",308
"1713","General López","Venado Tuerto","Varones","de 15 a 19 años","Primario Completo",451
"1713","General López","Venado Tuerto","Varones","de 15 a 19 años","Secundario Incompleto",2080
"1713","General López","Venado Tuerto","Varones","de 15 a 19 años","Secundario Completo",137
"1713","General López","Venado Tuerto","Varones","de 15 a 19 años","Superior no universitario Incompleto",50
"1713","General López","Venado Tuerto","Varones","de 15 a 19 años","Superior no universitario Completo",3
"1713","General López","Venado Tuerto","Varones","de 15 a 19 años","Superior universitario Incompleto",96
"1713","General López","Venado Tuerto","Varones","de 20 a 24 años","Sin instrucción",15
"1713","General López","Venado Tuerto","Varones","de 20 a 24 años","Inicial",2
"1713","General López","Venado Tuerto","Varones","de 20 a 24 años","Primario Incompleto",168
"1713","General López","Venado Tuerto","Varones","de 20 a 24 años","Primario Completo",455
"1713","General López","Venado Tuerto","Varones","de 20 a 24 años","Secundario Incompleto",1004
"1713","General López","Venado Tuerto","Varones","de 20 a 24 años","Secundario Completo",612
"1713","General López","Venado Tuerto","Varones","de 20 a 24 años","Superior no universitario Incompleto",155
"1713","General López","Venado Tuerto","Varones","de 20 a 24 años","Superior no universitario Completo",50
"1713","General López","Venado Tuerto","Varones","de 20 a 24 años","Superior universitario Incompleto",229
"1713","General López","Venado Tuerto","Varones","de 20 a 24 años","Superior universitario Completo",30
"1713","General López","Venado Tuerto","Varones","de 25 a 29 años","Sin instrucción",14
"1713","General López","Venado Tuerto","Varones","de 25 a 29 años","Primario Incompleto",134
"1713","General López","Venado Tuerto","Varones","de 25 a 29 años","Primario Completo",607
"1713","General López","Venado Tuerto","Varones","de 25 a 29 años","Secundario Incompleto",660
"1713","General López","Venado Tuerto","Varones","de 25 a 29 años","Secundario Completo",757
"1713","General López","Venado Tuerto","Varones","de 25 a 29 años","Superior no universitario Incompleto",131
"1713","General López","Venado Tuerto","Varones","de 25 a 29 años","Superior no universitario Completo",148
"1713","General López","Venado Tuerto","Varones","de 25 a 29 años","Superior universitario Incompleto",234
"1713","General López","Venado Tuerto","Varones","de 25 a 29 años","Superior universitario Completo",180
"1713","General López","Venado Tuerto","Varones","de 30 a 39 años","Sin instrucción",25
"1713","General López","Venado Tuerto","Varones","de 30 a 39 años","Inicial",3
"1713","General López","Venado Tuerto","Varones","de 30 a 39 años","Primario Incompleto",271
"1713","General López","Venado Tuerto","Varones","de 30 a 39 años","Primario Completo",1503
"1713","General López","Venado Tuerto","Varones","de 30 a 39 años","Secundario Incompleto",1028
"1713","General López","Venado Tuerto","Varones","de 30 a 39 años","Secundario Completo",1118
"1713","General López","Venado Tuerto","Varones","de 30 a 39 años","Superior no universitario Incompleto",195
"1713","General López","Venado Tuerto","Varones","de 30 a 39 años","Superior no universitario Completo",251
"1713","General López","Venado Tuerto","Varones","de 30 a 39 años","Superior universitario Incompleto",351
"1713","General López","Venado Tuerto","Varones","de 30 a 39 años","Superior universitario Completo",490
"1713","General López","Venado Tuerto","Varones","de 40 a 49 años","Sin instrucción",45
"1713","General López","Venado Tuerto","Varones","de 40 a 49 años","Inicial",2
"1713","General López","Venado Tuerto","Varones","de 40 a 49 años","Primario Incompleto",334
"1713","General López","Venado Tuerto","Varones","de 40 a 49 años","Primario Completo",1351
"1713","General López","Venado Tuerto","Varones","de 40 a 49 años","Secundario Incompleto",765
"1713","General López","Venado Tuerto","Varones","de 40 a 49 años","Secundario Completo",955
"1713","General López","Venado Tuerto","Varones","de 40 a 49 años","Superior no universitario Incompleto",105
"1713","General López","Venado Tuerto","Varones","de 40 a 49 años","Superior no universitario Completo",142
"1713","General López","Venado Tuerto","Varones","de 40 a 49 años","Superior universitario Incompleto",202
"1713","General López","Venado Tuerto","Varones","de 40 a 49 años","Superior universitario Completo",391
"1713","General López","Venado Tuerto","Varones","de 50 a 59 años","Sin instrucción",79
"1713","General López","Venado Tuerto","Varones","de 50 a 59 años","Inicial",2
"1713","General López","Venado Tuerto","Varones","de 50 a 59 años","Primario Incompleto",507
"1713","General López","Venado Tuerto","Varones","de 50 a 59 años","Primario Completo",1442
"1713","General López","Venado Tuerto","Varones","de 50 a 59 años","Secundario Incompleto",520
"1713","General López","Venado Tuerto","Varones","de 50 a 59 años","Secundario Completo",767
"1713","General López","Venado Tuerto","Varones","de 50 a 59 años","Superior no universitario Incompleto",49
"1713","General López","Venado Tuerto","Varones","de 50 a 59 años","Superior no universitario Completo",104
"1713","General López","Venado Tuerto","Varones","de 50 a 59 años","Superior universitario Incompleto",106
"1713","General López","Venado Tuerto","Varones","de 50 a 59 años","Superior universitario Completo",309
"1713","General López","Venado Tuerto","Varones","de 60 a 69 años","Sin instrucción",61
"1713","General López","Venado Tuerto","Varones","de 60 a 69 años","Inicial",2
"1713","General López","Venado Tuerto","Varones","de 60 a 69 años","Primario Incompleto",554
"1713","General López","Venado Tuerto","Varones","de 60 a 69 años","Primario Completo",1079
"1713","General López","Venado Tuerto","Varones","de 60 a 69 años","Secundario Incompleto",271
"1713","General López","Venado Tuerto","Varones","de 60 a 69 años","Secundario Completo",421
"1713","General López","Venado Tuerto","Varones","de 60 a 69 años","Superior no universitario Incompleto",28
"1713","General López","Venado Tuerto","Varones","de 60 a 69 años","Superior no universitario Completo",53
"1713","General López","Venado Tuerto","Varones","de 60 a 69 años","Superior universitario Incompleto",42
"1713","General López","Venado Tuerto","Varones","de 60 a 69 años","Superior universitario Completo",164
"1713","General López","Venado Tuerto","Varones","de 70 a 79 años","Sin instrucción",48
"1713","General López","Venado Tuerto","Varones","de 70 a 79 años","Inicial",1
"1713","General López","Venado Tuerto","Varones","de 70 a 79 años","Primario Incompleto",439
"1713","General López","Venado Tuerto","Varones","de 70 a 79 años","Primario Completo",727
"1713","General López","Venado Tuerto","Varones","de 70 a 79 años","Secundario Incompleto",130
"1713","General López","Venado Tuerto","Varones","de 70 a 79 años","Secundario Completo",227
"1713","General López","Venado Tuerto","Varones","de 70 a 79 años","Superior no universitario Incompleto",7
"1713","General López","Venado Tuerto","Varones","de 70 a 79 años","Superior no universitario Completo",33
"1713","General López","Venado Tuerto","Varones","de 70 a 79 años","Superior universitario Incompleto",21
"1713","General López","Venado Tuerto","Varones","de 70 a 79 años","Superior universitario Completo",61
"1713","General López","Venado Tuerto","Varones","de 80 y más años","Sin instrucción",42
"1713","General López","Venado Tuerto","Varones","de 80 y más años","Inicial",1
"1713","General López","Venado Tuerto","Varones","de 80 y más años","Primario Incompleto",263
"1713","General López","Venado Tuerto","Varones","de 80 y más años","Primario Completo",261
"1713","General López","Venado Tuerto","Varones","de 80 y más años","Secundario Incompleto",28
"1713","General López","Venado Tuerto","Varones","de 80 y más años","Secundario Completo",77
"1713","General López","Venado Tuerto","Varones","de 80 y más años","Superior no universitario Completo",9
"1713","General López","Venado Tuerto","Varones","de 80 y más años","Superior universitario Incompleto",6
"1713","General López","Venado Tuerto","Varones","de 80 y más años","Superior universitario Completo",20
"1713","General López","Venado Tuerto","Mujeres","de 15 a 19 años","Sin instrucción",7
"1713","General López","Venado Tuerto","Mujeres","de 15 a 19 años","Inicial",1
"1713","General López","Venado Tuerto","Mujeres","de 15 a 19 años","Primario Incompleto",189
"1713","General López","Venado Tuerto","Mujeres","de 15 a 19 años","Primario Completo",255
"1713","General López","Venado Tuerto","Mujeres","de 15 a 19 años","Secundario Incompleto",2207
"1713","General López","Venado Tuerto","Mujeres","de 15 a 19 años","Secundario Completo",161
"1713","General López","Venado Tuerto","Mujeres","de 15 a 19 años","Superior no universitario Incompleto",119
"1713","General López","Venado Tuerto","Mujeres","de 15 a 19 años","Superior no universitario Completo",2
"1713","General López","Venado Tuerto","Mujeres","de 15 a 19 años","Superior universitario Incompleto",112
"1713","General López","Venado Tuerto","Mujeres","de 20 a 24 años","Sin instrucción",6
"1713","General López","Venado Tuerto","Mujeres","de 20 a 24 años","Inicial",1
"1713","General López","Venado Tuerto","Mujeres","de 20 a 24 años","Primario Incompleto",126
"1713","General López","Venado Tuerto","Mujeres","de 20 a 24 años","Primario Completo",311
"1713","General López","Venado Tuerto","Mujeres","de 20 a 24 años","Secundario Incompleto",851
"1713","General López","Venado Tuerto","Mujeres","de 20 a 24 años","Secundario Completo",573
"1713","General López","Venado Tuerto","Mujeres","de 20 a 24 años","Superior no universitario Incompleto",344
"1713","General López","Venado Tuerto","Mujeres","de 20 a 24 años","Superior no universitario Completo",130
"1713","General López","Venado Tuerto","Mujeres","de 20 a 24 años","Superior universitario Incompleto",401
"1713","General López","Venado Tuerto","Mujeres","de 20 a 24 años","Superior universitario Completo",52
"1713","General López","Venado Tuerto","Mujeres","de 25 a 29 años","Sin instrucción",5
"1713","General López","Venado Tuerto","Mujeres","de 25 a 29 años","Inicial",1
"1713","General López","Venado Tuerto","Mujeres","de 25 a 29 años","Primario Incompleto",78
"1713","General López","Venado Tuerto","Mujeres","de 25 a 29 años","Primario Completo",444
"1713","General López","Venado Tuerto","Mujeres","de 25 a 29 años","Secundario Incompleto",501
"1713","General López","Venado Tuerto","Mujeres","de 25 a 29 años","Secundario Completo",665
"1713","General López","Venado Tuerto","Mujeres","de 25 a 29 años","Superior no universitario Incompleto",232
"1713","General López","Venado Tuerto","Mujeres","de 25 a 29 años","Superior no universitario Completo",337
"1713","General López","Venado Tuerto","Mujeres","de 25 a 29 años","Superior universitario Incompleto",241
"1713","General López","Venado Tuerto","Mujeres","de 25 a 29 años","Superior universitario Completo",262
"1713","General López","Venado Tuerto","Mujeres","de 30 a 39 años","Sin instrucción",24
"1713","General López","Venado Tuerto","Mujeres","de 30 a 39 años","Inicial",1
"1713","General López","Venado Tuerto","Mujeres","de 30 a 39 años","Primario Incompleto",229
"1713","General López","Venado Tuerto","Mujeres","de 30 a 39 años","Primario Completo",1145
"1713","General López","Venado Tuerto","Mujeres","de 30 a 39 años","Secundario Incompleto",958
"1713","General López","Venado Tuerto","Mujeres","de 30 a 39 años","Secundario Completo",1232
"1713","General López","Venado Tuerto","Mujeres","de 30 a 39 años","Superior no universitario Incompleto",340
"1713","General López","Venado Tuerto","Mujeres","de 30 a 39 años","Superior no universitario Completo",685
"1713","General López","Venado Tuerto","Mujeres","de 30 a 39 años","Superior universitario Incompleto",282
"1713","General López","Venado Tuerto","Mujeres","de 30 a 39 años","Superior universitario Completo",577
"1713","General López","Venado Tuerto","Mujeres","de 40 a 49 años","Sin instrucción",31
"1713","General López","Venado Tuerto","Mujeres","de 40 a 49 años","Inicial",2
"1713","General López","Venado Tuerto","Mujeres","de 40 a 49 años","Primario Incompleto",300
"1713","General López","Venado Tuerto","Mujeres","de 40 a 49 años","Primario Completo",1156
"1713","General López","Venado Tuerto","Mujeres","de 40 a 49 años","Secundario Incompleto",728
"1713","General López","Venado Tuerto","Mujeres","de 40 a 49 años","Secundario Completo",1049
"1713","General López","Venado Tuerto","Mujeres","de 40 a 49 años","Superior no universitario Incompleto",177
"1713","General López","Venado Tuerto","Mujeres","de 40 a 49 años","Superior no universitario Completo",633
"1713","General López","Venado Tuerto","Mujeres","de 40 a 49 años","Superior universitario Incompleto",143
"1713","General López","Venado Tuerto","Mujeres","de 40 a 49 años","Superior universitario Completo",381
"1713","General López","Venado Tuerto","Mujeres","de 50 a 59 años","Sin instrucción",54
"1713","General López","Venado Tuerto","Mujeres","de 50 a 59 años","Inicial",1
"1713","General López","Venado Tuerto","Mujeres","de 50 a 59 años","Primario Incompleto",451
"1713","General López","Venado Tuerto","Mujeres","de 50 a 59 años","Primario Completo",1331
"1713","General López","Venado Tuerto","Mujeres","de 50 a 59 años","Secundario Incompleto",503
"1713","General López","Venado Tuerto","Mujeres","de 50 a 59 años","Secundario Completo",882
"1713","General López","Venado Tuerto","Mujeres","de 50 a 59 años","Superior no universitario Incompleto",98
"1713","General López","Venado Tuerto","Mujeres","de 50 a 59 años","Superior no universitario Completo",415
"1713","General López","Venado Tuerto","Mujeres","de 50 a 59 años","Superior universitario Incompleto",78
"1713","General López","Venado Tuerto","Mujeres","de 50 a 59 años","Superior universitario Completo",228
"1713","General López","Venado Tuerto","Mujeres","de 60 a 69 años","Sin instrucción",80
"1713","General López","Venado Tuerto","Mujeres","de 60 a 69 años","Primario Incompleto",603
"1713","General López","Venado Tuerto","Mujeres","de 60 a 69 años","Primario Completo",1467
"1713","General López","Venado Tuerto","Mujeres","de 60 a 69 años","Secundario Incompleto",255
"1713","General López","Venado Tuerto","Mujeres","de 60 a 69 años","Secundario Completo",478
"1713","General López","Venado Tuerto","Mujeres","de 60 a 69 años","Superior no universitario Incompleto",35
"1713","General López","Venado Tuerto","Mujeres","de 60 a 69 años","Superior no universitario Completo",237
"1713","General López","Venado Tuerto","Mujeres","de 60 a 69 años","Superior universitario Incompleto",31
"1713","General López","Venado Tuerto","Mujeres","de 60 a 69 años","Superior universitario Completo",87
"1713","General López","Venado Tuerto","Mujeres","de 70 a 79 años","Sin instrucción",105
"1713","General López","Venado Tuerto","Mujeres","de 70 a 79 años","Inicial",2
"1713","General López","Venado Tuerto","Mujeres","de 70 a 79 años","Primario Incompleto",701
